"Date","Price","Open","High","Low","Change %"
"Mar 23, 2014","0.4408","0.4286","0.4408","0.4286","2.75%"
"Mar 21, 2014","0.4290","0.4320","0.4450","0.4200","1.18%"
"Mar 20, 2014","0.4240","0.4320","0.4440","0.4150","0.24%"
"Mar 19, 2014","0.4230","0.3510","0.4480","0.3430","20.51%"
"Mar 18, 2014","0.3510","0.3590","0.3630","0.3470","-3.31%"
"Mar 17, 2014","0.3630","0.3460","0.3670","0.3460","6.02%"
"Mar 16, 2014","0.3424","0.3424","0.3424","0.3424","-1.04%"
"Mar 14, 2014","0.3460","0.3460","0.3500","0.3220","1.17%"
"Mar 13, 2014","0.3420","0.3740","0.3900","0.3340","-7.57%"
"Mar 12, 2014","0.3700","0.3740","0.3740","0.3580","-1.07%"
"Mar 11, 2014","0.3740","0.3730","0.3820","0.3700","1.36%"
"Mar 10, 2014","0.3690","0.3730","0.3820","0.3650","-1.15%"
"Mar 09, 2014","0.3733","0.3733","0.3733","0.3733","0.08%"
"Mar 07, 2014","0.3730","0.3410","0.3850","0.3410","8.12%"
"Mar 06, 2014","0.3450","0.3370","0.3530","0.3330","2.37%"
"Mar 05, 2014","0.3370","0.3330","0.3450","0.3290","1.20%"
"Mar 04, 2014","0.3330","0.3050","0.3370","0.3050","9.18%"
"Mar 03, 2014","0.3050","0.3090","0.3210","0.3010","-0.03%"
"Mar 02, 2014","0.3051","0.3248","0.3248","0.3051","-6.12%"
"Feb 28, 2014","0.3250","0.3290","0.3450","0.3210","0.00%"
"Feb 27, 2014","0.3250","0.3240","0.3280","0.3170","-0.91%"
"Feb 26, 2014","0.3280","0.3400","0.3480","0.3280","3.14%"
"Feb 25, 2014","0.3180","0.3260","0.3260","0.3140","-1.24%"
"Feb 24, 2014","0.3220","0.3220","0.3300","0.3140","1.19%"
"Feb 23, 2014","0.3182","0.3182","0.3182","0.3182","0.06%"
"Feb 21, 2014","0.3180","0.3220","0.3300","0.3140","-1.55%"
"Feb 20, 2014","0.3230","0.3190","0.3310","0.3060","1.25%"
"Feb 19, 2014","0.3190","0.3060","0.3220","0.2940","5.63%"
"Feb 18, 2014","0.3020","0.3190","0.3190","0.2990","-5.24%"
"Feb 17, 2014","0.3187","0.3147","0.3187","0.3147","1.17%"
"Feb 14, 2014","0.3150","0.3150","0.3230","0.3110","0.00%"
"Feb 13, 2014","0.3150","0.3390","0.3430","0.3110","-8.16%"
"Feb 12, 2014","0.3430","0.3350","0.3470","0.3310","2.39%"
"Feb 11, 2014","0.3350","0.3190","0.3350","0.3150","7.72%"
"Feb 10, 2014","0.3110","0.3070","0.3150","0.3030","1.17%"
"Feb 09, 2014","0.3074","0.3074","0.3074","0.3074","0.13%"
"Feb 07, 2014","0.3070","0.3270","0.3310","0.2960","-5.25%"
"Feb 06, 2014","0.3240","0.3080","0.3270","0.3080","2.53%"
"Feb 05, 2014","0.3160","0.3160","0.3200","0.2960","0.00%"
"Feb 04, 2014","0.3160","0.3040","0.3160","0.3000","5.33%"
"Feb 03, 2014","0.3000","0.3400","0.3400","0.2960","-10.61%"
"Feb 02, 2014","0.3356","0.3356","0.3356","0.3356","1.08%"
"Jan 31, 2014","0.3320","0.3440","0.3470","0.3280","-4.32%"
"Jan 30, 2014","0.3470","0.3550","0.3670","0.3470","-2.25%"
"Jan 29, 2014","0.3550","0.3910","0.3910","0.3440","3.20%"
"Jan 28, 2014","0.3440","0.3560","0.3600","0.3440","0.00%"
"Jan 27, 2014","0.3440","0.3440","0.3600","0.3400","1.30%"
"Jan 26, 2014","0.3396","0.3396","0.3396","0.3396","-0.12%"
"Jan 24, 2014","0.3400","0.3640","0.3680","0.3110","-6.59%"
"Jan 23, 2014","0.3640","0.4040","0.4040","0.3510","-9.90%"
"Jan 22, 2014","0.4040","0.3840","0.4040","0.3840","6.32%"
"Jan 21, 2014","0.3800","0.3790","0.3880","0.3750","1.25%"
"Jan 20, 2014","0.3753","0.3753","0.3753","0.3753","0.08%"
"Jan 17, 2014","0.3750","0.3910","0.3910","0.3750","-3.10%"
"Jan 16, 2014","0.3870","0.3910","0.3950","0.3790","-2.03%"
"Jan 15, 2014","0.3950","0.3860","0.3980","0.3780","3.40%"
"Jan 14, 2014","0.3820","0.3660","0.3860","0.3620","5.52%"
"Jan 13, 2014","0.3620","0.3740","0.3780","0.3580","-3.18%"
"Jan 12, 2014","0.3739","0.3739","0.3739","0.3739","-0.03%"
"Jan 10, 2014","0.3740","0.4330","0.4330","0.3740","-13.63%"
"Jan 09, 2014","0.4330","0.4210","0.4370","0.4210","0.93%"
"Jan 08, 2014","0.4290","0.3930","0.4330","0.3930","9.16%"
"Jan 07, 2014","0.3930","0.3970","0.3970","0.3890","-1.01%"
"Jan 06, 2014","0.3970","0.4000","0.4010","0.3930","-1.83%"
"Jan 05, 2014","0.4044","0.4044","0.4044","0.4044","0.10%"
"Jan 03, 2014","0.4040","0.3880","0.4040","0.3880","5.21%"
"Jan 02, 2014","0.3840","0.3960","0.3960","0.3800","0.05%"
"Jan 01, 2014","0.3838","0.3838","0.3838","0.3838","-0.05%"
"Dec 31, 2013","0.3840","0.3870","0.3920","0.3800","0.26%"
"Dec 30, 2013","0.3830","0.3950","0.3950","0.3800","-2.12%"
"Dec 29, 2013","0.3913","0.3953","0.3953","0.3913","0.08%"
"Dec 27, 2013","0.3910","0.4070","0.4110","0.3910","-4.87%"
"Dec 26, 2013","0.4110","0.4070","0.4150","0.3950","0.98%"
"Dec 25, 2013","0.4070","0.3992","0.4070","0.3992","2.01%"
"Dec 24, 2013","0.3990","0.3870","0.4030","0.3830","3.10%"
"Dec 23, 2013","0.3870","0.3910","0.3910","0.3800","3.04%"
"Dec 22, 2013","0.3756","0.3795","0.3795","0.3756","-1.16%"
"Dec 20, 2013","0.3800","0.3760","0.3990","0.3680","3.26%"
"Dec 19, 2013","0.3680","0.3400","0.3760","0.3360","9.52%"
"Dec 18, 2013","0.3360","0.3400","0.3640","0.3210","4.35%"
"Dec 17, 2013","0.3220","0.3300","0.3350","0.3180","-3.59%"
"Dec 16, 2013","0.3340","0.3340","0.3340","0.3260","-1.24%"
"Dec 15, 2013","0.3382","0.3302","0.3382","0.3302","2.48%"
"Dec 13, 2013","0.3300","0.3300","0.3380","0.3260","1.23%"
"Dec 12, 2013","0.3260","0.3140","0.3420","0.3100","5.16%"
"Dec 11, 2013","0.3100","0.3060","0.3100","0.3020","2.65%"
"Dec 10, 2013","0.3020","0.3060","0.3060","0.2980","0.00%"
"Dec 09, 2013","0.3020","0.3020","0.3060","0.2940","-1.18%"
"Dec 08, 2013","0.3056","0.3056","0.3056","0.3056","-0.13%"
"Dec 06, 2013","0.3060","0.3050","0.3220","0.2980","0.33%"
"Dec 05, 2013","0.3050","0.2930","0.3050","0.2930","4.10%"
"Dec 04, 2013","0.2930","0.2930","0.3090","0.2890","1.38%"
"Dec 03, 2013","0.2890","0.2890","0.2890","0.2820","0.00%"
"Dec 02, 2013","0.2890","0.2890","0.2970","0.2850","-0.10%"
"Dec 01, 2013","0.2893","0.2854","0.2893","0.2854","1.51%"
"Nov 29, 2013","0.2850","0.2930","0.2970","0.2810","-1.49%"
"Nov 28, 2013","0.2893","0.2893","0.2893","0.2893","0.10%"
"Nov 27, 2013","0.2890","0.2890","0.2930","0.2850","-1.37%"
"Nov 26, 2013","0.2930","0.3030","0.3030","0.2930","3.90%"
"Nov 25, 2013","0.2820","0.2820","0.2870","0.2820","-1.57%"
"Nov 24, 2013","0.2865","0.2825","0.2865","0.2825","1.60%"
"Nov 22, 2013","0.2820","0.2740","0.2870","0.2740","2.92%"
"Nov 21, 2013","0.2740","0.2780","0.2820","0.2660","-1.44%"
"Nov 20, 2013","0.2780","0.2940","0.2940","0.2620","-5.44%"
"Nov 19, 2013","0.2940","0.2860","0.2940","0.2820","4.26%"
"Nov 18, 2013","0.2820","0.2900","0.2940","0.2820","-4.15%"
"Nov 17, 2013","0.2942","0.2942","0.2942","0.2942","0.07%"
"Nov 15, 2013","0.2940","0.2940","0.2980","0.2900","0.00%"
"Nov 14, 2013","0.2940","0.2980","0.3060","0.2900","-3.92%"
"Nov 13, 2013","0.3060","0.3260","0.3260","0.2980","-7.27%"
"Nov 12, 2013","0.3300","0.3180","0.3300","0.3140","5.16%"
"Nov 11, 2013","0.3138","0.3138","0.3178","0.3138","-0.06%"
"Nov 08, 2013","0.3140","0.2900","0.3220","0.2860","9.79%"
"Nov 07, 2013","0.2860","0.2980","0.2980","0.2700","-2.39%"
"Nov 06, 2013","0.2930","0.2970","0.3010","0.2900","-2.66%"
"Nov 05, 2013","0.3010","0.3010","0.3130","0.3010","-1.31%"
"Nov 04, 2013","0.3050","0.3050","0.3090","0.3050","-2.59%"
"Nov 03, 2013","0.3131","0.3131","0.3131","0.3131","0.03%"
"Nov 01, 2013","0.3130","0.3090","0.3130","0.3050","1.29%"
"Oct 31, 2013","0.3090","0.3170","0.3170","0.3050","-1.28%"
"Oct 30, 2013","0.3130","0.3130","0.3170","0.3050","-1.26%"
"Oct 29, 2013","0.3170","0.3170","0.3240","0.3170","3.26%"
"Oct 28, 2013","0.3070","0.3110","0.3110","0.3030","-0.03%"
"Oct 27, 2013","0.3071","0.3030","0.3071","0.3030","1.35%"
"Oct 25, 2013","0.3030","0.3110","0.3110","0.3030","-1.30%"
"Oct 24, 2013","0.3070","0.3110","0.3150","0.3070","-1.29%"
"Oct 23, 2013","0.3110","0.2990","0.3150","0.2900","5.78%"
"Oct 22, 2013","0.2940","0.3150","0.3190","0.2940","-6.67%"
"Oct 21, 2013","0.3150","0.3190","0.3190","0.3110","-1.13%"
"Oct 20, 2013","0.3186","0.3186","0.3186","0.3186","-0.13%"
"Oct 18, 2013","0.3190","0.3180","0.3190","0.3060","1.59%"
"Oct 17, 2013","0.3140","0.3260","0.3260","0.3100","-5.99%"
"Oct 16, 2013","0.3340","0.3540","0.3660","0.3300","-5.65%"
"Oct 15, 2013","0.3540","0.3580","0.3580","0.3460","-2.24%"
"Oct 14, 2013","0.3621","0.3621","0.3621","0.3621","3.46%"
"Oct 11, 2013","0.3500","0.3500","0.3540","0.3380","1.16%"
"Oct 10, 2013","0.3460","0.3610","0.3690","0.3420","-4.16%"
"Oct 09, 2013","0.3610","0.3690","0.3770","0.3610","-6.23%"
"Oct 08, 2013","0.3850","0.3450","0.3930","0.3410","11.59%"
"Oct 07, 2013","0.3450","0.3250","0.3450","0.3250","4.80%"
"Oct 06, 2013","0.3292","0.3292","0.3292","0.3292","-1.14%"
"Oct 04, 2013","0.3330","0.3170","0.3330","0.3130","6.39%"
"Oct 03, 2013","0.3130","0.3170","0.3290","0.3130","-2.49%"
"Oct 02, 2013","0.3210","0.3360","0.3370","0.3090","-3.60%"
"Oct 01, 2013","0.3330","0.3210","0.3360","0.3210","3.74%"
"Sep 30, 2013","0.3210","0.3210","0.3400","0.3210","-1.08%"
"Sep 29, 2013","0.3245","0.3363","0.3363","0.3206","-3.42%"
"Sep 27, 2013","0.3360","0.3400","0.3440","0.3320","-1.18%"
"Sep 26, 2013","0.3400","0.3440","0.3520","0.3400","0.00%"
"Sep 25, 2013","0.3400","0.3520","0.3560","0.3400","3.03%"
"Sep 24, 2013","0.3300","0.3340","0.3380","0.3260","-1.20%"
"Sep 23, 2013","0.3340","0.3350","0.3510","0.3300","-0.15%"
"Sep 22, 2013","0.3345","0.3345","0.3345","0.3345","-0.15%"
"Sep 20, 2013","0.3350","0.3430","0.3470","0.3260","-1.18%"
"Sep 19, 2013","0.3390","0.3270","0.3430","0.3110","3.67%"
"Sep 18, 2013","0.3270","0.3750","0.3950","0.3230","-12.80%"
"Sep 17, 2013","0.3750","0.3950","0.3950","0.3710","-5.06%"
"Sep 16, 2013","0.3950","0.4350","0.4350","0.3750","-9.24%"
"Sep 15, 2013","0.4352","0.4352","0.4352","0.4352","0.05%"
"Sep 13, 2013","0.4350","0.4470","0.4670","0.4350","-1.81%"
"Sep 12, 2013","0.4430","0.4470","0.4510","0.4310","-0.89%"
"Sep 11, 2013","0.4470","0.4750","0.4750","0.4470","-5.10%"
"Sep 10, 2013","0.4710","0.4510","0.4750","0.4470","5.37%"
"Sep 09, 2013","0.4470","0.4630","0.4670","0.4350","-3.35%"
"Sep 08, 2013","0.4625","0.4585","0.4625","0.4585","0.87%"
"Sep 07, 2013","0.4585","0.4585","0.4585","0.4585","-0.11%"
"Sep 06, 2013","0.4590","0.5180","0.5380","0.4390","-11.39%"
"Sep 05, 2013","0.5180","0.4740","0.5260","0.4700","10.21%"
"Sep 04, 2013","0.4700","0.4180","0.4740","0.4140","12.44%"
"Sep 03, 2013","0.4180","0.4300","0.4340","0.4100","-1.95%"
"Sep 02, 2013","0.4263","0.4302","0.4302","0.4263","5.89%"
"Sep 01, 2013","0.4026","0.4026","0.4026","0.4026","-0.10%"
"Aug 30, 2013","0.4030","0.4030","0.4030","0.3870","1.00%"
"Aug 29, 2013","0.3990","0.3990","0.4100","0.3950","0.00%"
"Aug 28, 2013","0.3990","0.3830","0.4030","0.3790","12.08%"
"Aug 27, 2013","0.3560","0.3720","0.3770","0.3560","-3.26%"
"Aug 26, 2013","0.3680","0.3800","0.3890","0.3680","-3.21%"
"Aug 25, 2013","0.3802","0.3802","0.3802","0.3802","0.05%"
"Aug 23, 2013","0.3800","0.3960","0.4090","0.3720","-3.06%"
"Aug 22, 2013","0.3920","0.3750","0.3960","0.3710","6.81%"
"Aug 21, 2013","0.3670","0.3470","0.3710","0.3430","7.00%"
"Aug 20, 2013","0.3430","0.3510","0.3550","0.3390","-3.38%"
"Aug 19, 2013","0.3550","0.3470","0.3590","0.3470","2.42%"
"Aug 18, 2013","0.3466","0.3466","0.3466","0.3466","1.05%"
"Aug 16, 2013","0.3430","0.3500","0.3550","0.3430","-0.87%"
"Aug 15, 2013","0.3460","0.3260","0.3620","0.3260","4.85%"
"Aug 14, 2013","0.3300","0.3340","0.3340","0.3260","-1.20%"
"Aug 13, 2013","0.3340","0.3140","0.3380","0.3100","7.74%"
"Aug 12, 2013","0.3100","0.3100","0.3100","0.3020","0.06%"
"Aug 11, 2013","0.3098","0.3058","0.3098","0.3058","1.31%"
"Aug 10, 2013","0.3058","0.3058","0.3058","0.3058","-0.07%"
"Aug 09, 2013","0.3060","0.3060","0.3100","0.3020","0.00%"
"Aug 08, 2013","0.3060","0.3060","0.3100","0.3010","0.33%"
"Aug 07, 2013","0.3050","0.3090","0.3100","0.3010","-1.29%"
"Aug 06, 2013","0.3090","0.3050","0.3130","0.3010","1.31%"
"Aug 05, 2013","0.3050","0.3010","0.3130","0.2970","1.23%"
"Aug 03, 2013","0.3013","0.3013","0.3013","0.3013","0.10%"
"Aug 02, 2013","0.3010","0.3290","0.3490","0.2970","-8.51%"
"Aug 01, 2013","0.3290","0.3130","0.3330","0.3090","5.11%"
"Jul 31, 2013","0.3130","0.3170","0.3400","0.3090","0.00%"
"Jul 30, 2013","0.3130","0.3210","0.3210","0.3130","-1.26%"
"Jul 29, 2013","0.3170","0.3130","0.3210","0.3090","0.09%"
"Jul 27, 2013","0.3167","0.3167","0.3167","0.3167","-0.09%"
"Jul 26, 2013","0.3170","0.3240","0.3280","0.3130","-2.46%"
"Jul 25, 2013","0.3250","0.3480","0.3520","0.3240","-7.67%"
"Jul 24, 2013","0.3520","0.3280","0.3600","0.3280","12.10%"
"Jul 23, 2013","0.3140","0.3020","0.3180","0.3020","2.61%"
"Jul 22, 2013","0.3060","0.2980","0.3060","0.2900","1.22%"
"Jul 20, 2013","0.3023","0.3023","0.3023","0.3023","0.10%"
"Jul 19, 2013","0.3020","0.3070","0.3140","0.2980","-2.89%"
"Jul 18, 2013","0.3110","0.3030","0.3150","0.2940","2.64%"
"Jul 17, 2013","0.3030","0.3270","0.3270","0.2950","-7.34%"
"Jul 16, 2013","0.3270","0.3310","0.3350","0.3230","-1.21%"
"Jul 15, 2013","0.3310","0.3470","0.3590","0.3270","-4.61%"
"Jul 13, 2013","0.3470","0.3470","0.3470","0.3470","0.00%"
"Jul 12, 2013","0.3470","0.3310","0.3510","0.3150","4.83%"
"Jul 11, 2013","0.3310","0.3350","0.3470","0.3270","-10.78%"
"Jul 10, 2013","0.3710","0.3750","0.3750","0.3550","0.00%"
"Jul 09, 2013","0.3710","0.3670","0.3750","0.3590","2.20%"
"Jul 08, 2013","0.3630","0.3990","0.4070","0.3630","-8.98%"
"Jul 06, 2013","0.3988","0.3988","0.3988","0.3988","-0.05%"
"Jul 05, 2013","0.3990","0.3590","0.4070","0.3510","9.86%"
"Jul 04, 2013","0.3632","0.3632","0.3632","0.3632","0.06%"
"Jul 03, 2013","0.3630","0.3510","0.3670","0.3360","3.42%"
"Jul 02, 2013","0.3510","0.3550","0.3590","0.3430","-1.13%"
"Jul 01, 2013","0.3550","0.3590","0.3710","0.3470","-1.20%"
"Jun 29, 2013","0.3593","0.3593","0.3593","0.3593","0.08%"
"Jun 28, 2013","0.3590","0.3550","0.3830","0.3440","0.00%"
"Jun 27, 2013","0.3590","0.3830","0.3870","0.3550","-6.27%"
"Jun 26, 2013","0.3830","0.4420","0.4420","0.3790","-6.36%"
"Jun 25, 2013","0.4090","0.3840","0.4130","0.3680","3.28%"
"Jun 24, 2013","0.3960","0.3760","0.4330","0.3720","6.54%"
"Jun 23, 2013","0.3717","0.3717","0.3717","0.3717","0.00%"
"Jun 22, 2013","0.3717","0.3717","0.3717","0.3717","-0.08%"
"Jun 21, 2013","0.3720","0.3270","0.3760","0.3230","12.39%"
"Jun 20, 2013","0.3310","0.3190","0.3470","0.3100","6.77%"
"Jun 19, 2013","0.3100","0.2660","0.3150","0.2540","16.54%"
"Jun 18, 2013","0.2660","0.2660","0.2780","0.2620","-1.48%"
"Jun 17, 2013","0.2700","0.2860","0.2860","0.2580","-1.50%"
"Jun 16, 2013","0.2741","0.2741","0.2741","0.2741","0.00%"
"Jun 15, 2013","0.2741","0.2741","0.2741","0.2741","0.04%"
"Jun 14, 2013","0.2740","0.2860","0.2900","0.2700","-4.20%"
"Jun 13, 2013","0.2860","0.3300","0.3300","0.2860","-12.27%"
"Jun 12, 2013","0.3260","0.3260","0.3300","0.3180","0.00%"
"Jun 11, 2013","0.3260","0.3180","0.3420","0.3100","3.82%"
"Jun 10, 2013","0.3140","0.3100","0.3220","0.3060","2.72%"
"Jun 08, 2013","0.3057","0.3057","0.3057","0.3057","-0.10%"
"Jun 07, 2013","0.3060","0.2940","0.3100","0.2860","5.52%"
"Jun 06, 2013","0.2900","0.2890","0.2940","0.2820","0.35%"
"Jun 05, 2013","0.2890","0.3010","0.3010","0.2860","-3.99%"
"Jun 04, 2013","0.3010","0.2970","0.3010","0.2930","2.73%"
"Jun 03, 2013","0.2930","0.3010","0.3050","0.2850","-1.41%"
"Jun 01, 2013","0.2972","0.2972","0.2972","0.2972","0.07%"
"May 31, 2013","0.2970","0.2970","0.3130","0.2890","0.00%"
"May 30, 2013","0.2970","0.2970","0.3050","0.2890","0.00%"
"May 29, 2013","0.2970","0.3090","0.3130","0.2930","1.71%"
"May 28, 2013","0.2920","0.2510","0.2960","0.2510","16.20%"
"May 25, 2013","0.2513","0.2513","0.2513","0.2513","0.12%"
"May 24, 2013","0.2510","0.2510","0.2590","0.2470","0.00%"
"May 23, 2013","0.2510","0.2500","0.2590","0.2420","0.40%"
"May 22, 2013","0.2500","0.2380","0.2500","0.2300","5.04%"
"May 21, 2013","0.2380","0.2420","0.2460","0.2380","-1.65%"
"May 20, 2013","0.2420","0.2460","0.2500","0.2380","-1.55%"
"May 18, 2013","0.2458","0.2458","0.2458","0.2458","-0.08%"
"May 17, 2013","0.2460","0.2330","0.2460","0.2330","5.58%"
"May 16, 2013","0.2330","0.2410","0.2410","0.2290","-3.32%"
"May 15, 2013","0.2410","0.2530","0.2530","0.2370","-3.21%"
"May 14, 2013","0.2490","0.2370","0.2530","0.2370","3.32%"
"May 13, 2013","0.2410","0.2450","0.2450","0.2410","0.12%"
"May 11, 2013","0.2407","0.2407","0.2407","0.2407","-0.12%"
"May 10, 2013","0.2410","0.2240","0.2450","0.2240","7.59%"
"May 09, 2013","0.2240","0.2240","0.2240","0.2200","0.00%"
"May 08, 2013","0.2240","0.2280","0.2280","0.2240","0.00%"
"May 07, 2013","0.2240","0.2160","0.2240","0.2160","3.70%"
"May 06, 2013","0.2160","0.2200","0.2240","0.2160","-1.73%"
"May 04, 2013","0.2198","0.2198","0.2198","0.2198","-0.09%"
"May 03, 2013","0.2200","0.2000","0.2200","0.2000","10.00%"
"May 02, 2013","0.2000","0.2040","0.2080","0.2000","-1.48%"
"May 01, 2013","0.2030","0.2110","0.2150","0.2040","-3.79%"
"Apr 30, 2013","0.2110","0.2110","0.2110","0.2070","0.00%"
"Apr 29, 2013","0.2110","0.2150","0.2150","0.2110","-1.91%"
"Apr 27, 2013","0.2151","0.2151","0.2151","0.2151","0.05%"
"Apr 26, 2013","0.2150","0.2310","0.2310","0.2150","-6.93%"
"Apr 25, 2013","0.2310","0.2310","0.2350","0.2270","0.00%"
"Apr 24, 2013","0.2310","0.2310","0.2350","0.2270","0.43%"
"Apr 23, 2013","0.2300","0.2260","0.2300","0.2220","1.77%"
"Apr 22, 2013","0.2260","0.2340","0.2380","0.2260","-3.34%"
"Apr 20, 2013","0.2338","0.2338","0.2338","0.2338","-0.09%"
"Apr 19, 2013","0.2340","0.2300","0.2340","0.2260","1.74%"
"Apr 18, 2013","0.2300","0.2300","0.2340","0.2260","0.00%"
"Apr 17, 2013","0.2300","0.2300","0.2300","0.2260","0.00%"
"Apr 16, 2013","0.2300","0.2220","0.2300","0.2220","3.60%"
"Apr 15, 2013","0.2220","0.2300","0.2340","0.2220","-3.48%"
"Apr 13, 2013","0.2300","0.2300","0.2300","0.2300","0.00%"
"Apr 12, 2013","0.2300","0.2340","0.2340","0.2260","-1.71%"
"Apr 11, 2013","0.2340","0.2340","0.2340","0.2300","0.00%"
"Apr 10, 2013","0.2340","0.2340","0.2340","0.2300","0.00%"
"Apr 09, 2013","0.2340","0.2340","0.2380","0.2300","1.74%"
"Apr 08, 2013","0.2300","0.2300","0.2340","0.2300","0.00%"
"Apr 05, 2013","0.2300","0.2300","0.2340","0.2180","0.00%"
"Apr 04, 2013","0.2300","0.2300","0.2340","0.2220","0.00%"
"Apr 03, 2013","0.2300","0.2420","0.2460","0.2300","-4.96%"
"Apr 02, 2013","0.2420","0.2420","0.2500","0.2420","0.00%"
"Apr 01, 2013","0.2420","0.2500","0.2540","0.2420","-3.20%"
"Mar 29, 2013","0.2500","0.2500","0.2500","0.2500","0.00%"
"Mar 28, 2013","0.2500","0.2460","0.2500","0.2420","1.63%"
"Mar 27, 2013","0.2460","0.2580","0.2620","0.2460","-1.60%"
"Mar 26, 2013","0.2500","0.2500","0.2540","0.2460","1.63%"
"Mar 25, 2013","0.2460","0.2540","0.2620","0.2460","-3.15%"
"Mar 23, 2013","0.2540","0.2540","0.2540","0.2540","0.00%"
"Mar 22, 2013","0.2540","0.2500","0.2540","0.2420","1.60%"
"Mar 21, 2013","0.2500","0.2500","0.2500","0.2460","0.00%"
"Mar 20, 2013","0.2500","0.2420","0.2500","0.2420","3.31%"
"Mar 19, 2013","0.2420","0.2460","0.2500","0.2340","-1.63%"
"Mar 18, 2013","0.2460","0.2420","0.2540","0.2420","-3.15%"
"Mar 17, 2013","0.2540","0.2540","0.2540","0.2540","0.00%"
"Mar 16, 2013","0.2540","0.2540","0.2540","0.2540","0.00%"
"Mar 15, 2013","0.2540","0.2660","0.2660","0.2540","-4.51%"
"Mar 14, 2013","0.2660","0.2620","0.2740","0.2620","1.53%"
"Mar 13, 2013","0.2620","0.2620","0.2660","0.2580","1.55%"
"Mar 12, 2013","0.2580","0.2580","0.2620","0.2540","0.00%"
"Mar 11, 2013","0.2580","0.2580","0.2580","0.2540","1.57%"
"Mar 09, 2013","0.2540","0.2540","0.2540","0.2540","0.00%"
"Mar 08, 2013","0.2540","0.2540","0.2700","0.2540","0.00%"
"Mar 07, 2013","0.2540","0.2500","0.2580","0.2460","1.60%"
"Mar 06, 2013","0.2500","0.2420","0.2500","0.2380","3.31%"
"Mar 05, 2013","0.2420","0.2380","0.2460","0.2380","1.68%"
"Mar 04, 2013","0.2380","0.2380","0.2380","0.2340","-0.08%"
"Mar 02, 2013","0.2382","0.2382","0.2382","0.2382","0.08%"
"Mar 01, 2013","0.2380","0.2380","0.2460","0.2340","0.00%"
"Feb 28, 2013","0.2380","0.2460","0.2460","0.2380","-3.25%"
"Feb 27, 2013","0.2460","0.2460","0.2460","0.2420","0.00%"
"Feb 26, 2013","0.2460","0.2500","0.2500","0.2420","1.65%"
"Feb 25, 2013","0.2420","0.2540","0.2580","0.2420","-3.20%"
"Feb 23, 2013","0.2500","0.2500","0.2500","0.2500","0.00%"
"Feb 22, 2013","0.2500","0.2580","0.2580","0.2500","-1.57%"
"Feb 21, 2013","0.2540","0.2620","0.2620","0.2460","-3.05%"
"Feb 20, 2013","0.2620","0.2740","0.2780","0.2620","-4.38%"
"Feb 19, 2013","0.2740","0.2740","0.2780","0.2700","1.44%"
"Feb 17, 2013","0.2701","0.2701","0.2701","0.2701","0.00%"
"Feb 16, 2013","0.2701","0.2701","0.2701","0.2701","0.04%"
"Feb 15, 2013","0.2700","0.2660","0.2740","0.2660","1.50%"
"Feb 14, 2013","0.2660","0.2780","0.2820","0.2660","-4.32%"
"Feb 13, 2013","0.2780","0.2700","0.2820","0.2660","2.96%"
"Feb 12, 2013","0.2700","0.2580","0.2700","0.2580","4.65%"
"Feb 11, 2013","0.2580","0.2500","0.2620","0.2500","3.20%"
"Feb 09, 2013","0.2500","0.2540","0.2540","0.2500","0.00%"
"Feb 08, 2013","0.2500","0.2540","0.2580","0.2500","0.00%"
"Feb 07, 2013","0.2500","0.2500","0.2620","0.2420","0.00%"
"Feb 06, 2013","0.2500","0.2580","0.2620","0.2500","-4.58%"
"Feb 05, 2013","0.2620","0.2540","0.2660","0.2540","3.15%"
"Feb 04, 2013","0.2540","0.2660","0.2740","0.2500","-4.40%"
"Feb 02, 2013","0.2657","0.2657","0.2657","0.2657","-0.11%"
"Feb 01, 2013","0.2660","0.2700","0.2820","0.2460","0.00%"
"Jan 31, 2013","0.2660","0.2700","0.2700","0.2620","-1.48%"
"Jan 30, 2013","0.2700","0.2810","0.2850","0.2700","-3.91%"
"Jan 29, 2013","0.2810","0.2810","0.2930","0.2770","0.36%"
"Jan 28, 2013","0.2800","0.2800","0.2920","0.2760","1.49%"
"Jan 26, 2013","0.2759","0.2759","0.2759","0.2759","-0.04%"
"Jan 25, 2013","0.2760","0.2470","0.2800","0.2470","13.58%"
"Jan 24, 2013","0.2430","0.2380","0.2470","0.2340","2.10%"
"Jan 23, 2013","0.2380","0.2460","0.2510","0.2380","-3.25%"
"Jan 22, 2013","0.2460","0.2620","0.2620","0.2420","-3.26%"
"Jan 19, 2013","0.2543","0.2543","0.2543","0.2543","0.12%"
"Jan 18, 2013","0.2540","0.2660","0.2740","0.2540","-4.51%"
"Jan 17, 2013","0.2660","0.2490","0.2660","0.2450","6.83%"
"Jan 16, 2013","0.2490","0.2530","0.2530","0.2450","0.00%"
"Jan 15, 2013","0.2490","0.2530","0.2530","0.2450","0.00%"
"Jan 14, 2013","0.2490","0.2490","0.2530","0.2450","0.04%"
"Jan 13, 2013","0.2489","0.2489","0.2489","0.2489","0.00%"
"Jan 12, 2013","0.2489","0.2529","0.2529","0.2489","-0.04%"
"Jan 11, 2013","0.2490","0.2560","0.2610","0.2450","-1.19%"
"Jan 10, 2013","0.2520","0.2480","0.2520","0.2400","3.28%"
"Jan 09, 2013","0.2440","0.2600","0.2600","0.2440","-4.69%"
"Jan 08, 2013","0.2560","0.2680","0.2680","0.2560","-4.48%"
