Date,Close,US_infl,CH_infl,US_IR,SARON_close
2009-02-05,1.1712,0.497293304,0.2,0.21,0.019886
2009-02-06,1.0824,0.497293304,0.2,0.21,0.025178
2009-02-09,1.1672,0.497293304,0.2,0.22,0.023582
2009-02-10,1.1562,0.497293304,0.2,0.24,0.031383
2009-02-11,1.1606,0.497293304,0.2,0.22,0.031183
2009-02-12,1.1612,0.497293304,0.2,0.25,0.029668
2009-02-13,1.1606,0.497293304,0.2,0.23,0.025818
2009-02-16,1.1596,0.497293304,0.2,0.23,0.021232
2009-02-17,1.1683,0.497293304,0.2,0.26,0.023037
2009-02-18,1.1744,0.497293304,0.2,0.23,0.024798
2009-02-19,1.1744,0.497293304,0.2,0.22,0.025336
2009-02-20,1.157,0.497293304,0.2,0.19,0.023713
2009-02-23,1.1707,0.497293304,0.2,0.19,0.025258
2009-02-24,1.1583,0.497293304,0.2,0.22,0.025899
2009-02-25,1.1698,0.497293304,0.2,0.21,0.026073
2009-02-26,1.1659,0.497293304,0.2,0.18,0.028993
2009-02-27,1.1699,0.497293304,0.2,0.16,0.035864
2009-03-02,1.1757,0.243174846,-0.3,0.17,0.022505
2009-03-03,1.1787,0.243174846,-0.3,0.14,0.022356
2009-03-04,1.1698,0.243174846,-0.3,0.15,0.025682
2009-03-05,1.17,0.243174846,-0.3,0.11,0.020125
2009-03-06,1.1589,0.243174846,-0.3,0.09,0.02255
2009-03-09,1.1583,0.243174846,-0.3,0.12,0.026732
2009-03-10,1.1592,0.243174846,-0.3,0.14,0.032156
2009-03-11,1.1554,0.243174846,-0.3,0.14,0.030713
2009-03-12,1.1868,0.243174846,-0.3,0.11,0.027849
2009-03-13,1.1846,0.243174846,-0.3,0.09,0.026456
2009-03-16,1.1845,0.243174846,-0.3,0.11,0.024928
2009-03-17,1.1804,0.243174846,-0.3,0.14,0.025915
2009-03-18,1.1411,0.243174846,-0.3,0.15,0.023983
2009-03-19,1.123,0.243174846,-0.3,0.1,0.026995
2009-03-20,1.1278,0.243174846,-0.3,0.09,0.021738
2009-03-23,1.1255,0.243174846,-0.3,0.1,0.024428
2009-03-24,1.1306,0.243174846,-0.3,0.05,0.027238
2009-03-25,1.1216,0.243174846,-0.3,0.03,0.023452
2009-03-26,1.1269,0.243174846,-0.3,0.02,0.020665
2009-03-27,1.1433,0.243174846,-0.3,0.03,0.021716
2009-03-30,1.1509,0.243174846,-0.3,0.05,0.026248
2009-03-31,1.1389,0.243174846,-0.3,0.17,0.031394
2009-04-01,1.1458,0.249636828,0.9,0.18,0.027261
2009-04-02,1.1342,0.249636828,0.9,0.17,0.028128
2009-04-03,1.1299,0.249636828,0.9,0.16,0.028568
2009-04-06,1.1366,0.249636828,0.9,0.16,0.026644
2009-04-07,1.1414,0.249636828,0.9,0.17,0.028243
2009-04-08,1.1481,0.249636828,0.9,0.15,0.019164
2009-04-09,1.1563,0.249636828,0.9,0.13,0.014778
2009-04-10,1.1531,0.249636828,0.9,0.13,0.014778
2009-04-13,1.1324,0.249636828,0.9,0.12,0.014778
2009-04-14,1.1367,0.249636828,0.9,0.09,0.016536
2009-04-15,1.1423,0.249636828,0.9,0.07,0.027
2009-04-16,1.1468,0.249636828,0.9,0.02,0.025962
2009-04-17,1.1653,0.249636828,0.9,0.04,0.027035
2009-04-20,1.1688,0.249636828,0.9,0.04,0.028433
2009-04-21,1.1687,0.249636828,0.9,0.07,0.026806
2009-04-22,1.1637,0.249636828,0.9,0.08,0.023712
2009-04-23,1.1506,0.249636828,0.9,0.08,0.022752
2009-04-24,1.1358,0.249636828,0.9,0.07,0.019794
2009-04-27,1.1567,0.249636828,0.9,0.07,0.025304
2009-04-28,1.1439,0.249636828,0.9,0.05,0.02563
2009-04-29,1.1363,0.249636828,0.9,0.04,0.02924
2009-04-30,1.1402,0.249636828,0.9,0.04,0.03359
2009-05-01,1.1351,0.288876383,0.2,0.06,0.03359
2009-05-04,1.126,0.288876383,0.2,0.14,0.02801
2009-05-05,1.1335,0.288876383,0.2,0.14,0.027432
2009-05-06,1.1332,0.288876383,0.2,0.14,0.026983
2009-05-07,1.1297,0.288876383,0.2,0.15,0.027196
2009-05-08,1.1035,0.288876383,0.2,0.15,0.022404
2009-05-11,1.1088,0.288876383,0.2,0.16,0.028049
2009-05-12,1.1056,0.288876383,0.2,0.16,0.028988
2009-05-13,1.1072,0.288876383,0.2,0.15,0.02986
2009-05-14,1.1046,0.288876383,0.2,0.1,0.028304
2009-05-15,1.1202,0.288876383,0.2,0.11,0.030401
2009-05-18,1.1142,0.288876383,0.2,0.12,0.033153
2009-05-19,1.1088,0.288876383,0.2,0.14,0.025127
2009-05-20,1.1004,0.288876383,0.2,0.18,0.024525
2009-05-21,1.0928,0.288876383,0.2,0.13,0.024525
2009-05-22,1.0856,0.288876383,0.2,0.13,0.024699
2009-05-25,1.0834,0.288876383,0.2,0.13,0.03508
2009-05-26,1.0834,0.288876383,0.2,0.13,0.024953
2009-05-27,1.0923,0.288876383,0.2,0.18,0.029405
2009-05-28,1.0854,0.288876383,0.2,0.14,0.02399
2009-05-29,1.0665,0.288876383,0.2,0.14,0.034996
2009-06-01,1.0698,0.858989226,0.2,0.13,0.034996
2009-06-02,1.0613,0.858989226,0.2,0.06,0.026733
2009-06-03,1.0703,0.858989226,0.2,0.08,0.028002
2009-06-04,1.0693,0.858989226,0.2,0.08,0.026684
2009-06-05,1.0845,0.858989226,0.2,0.08,0.025314
2009-06-08,1.091,0.858989226,0.2,0.08,0.028769
2009-06-09,1.0792,0.858989226,0.2,0.09,0.030978
2009-06-10,1.0805,0.858989226,0.2,0.11,0.028146
2009-06-11,1.0702,0.858989226,0.2,0.09,0.029168
2009-06-12,1.0803,0.858989226,0.2,0.08,0.026636
2009-06-15,1.0927,0.858989226,0.2,0.08,0.027138
2009-06-16,1.0889,0.858989226,0.2,0.09,0.02582
2009-06-17,1.0801,0.858989226,0.2,0.11,0.02584
2009-06-18,1.0856,0.858989226,0.2,0.12,0.027648
2009-06-19,1.0823,0.858989226,0.2,0.1,0.025415
2009-06-22,1.0862,0.858989226,0.2,0.12,0.028386
2009-06-23,1.067,0.858989226,0.2,0.15,0.026336
2009-06-24,1.0973,0.858989226,0.2,0.1,0.024248
2009-06-25,1.0942,0.858989226,0.2,0.07,0.021143
2009-06-26,1.0829,0.858989226,0.2,0.07,0.016025
2009-06-29,1.0827,0.858989226,0.2,0.11,0.024532
2009-06-30,1.0858,0.858989226,0.2,0.17,0.020048
2009-07-01,1.075,-0.158558692,-0.7,0.13,0.022823
2009-07-02,1.0873,-0.158558692,-0.7,0.15,0.016396
2009-07-03,1.0902,-0.158558692,-0.7,0.15,0.015623
2009-07-06,1.0848,-0.158558692,-0.7,0.15,0.020838
2009-07-07,1.089,-0.158558692,-0.7,0.16,0.022233
2009-07-08,1.0902,-0.158558692,-0.7,0.15,0.019373
2009-07-09,1.0782,-0.158558692,-0.7,0.16,0.019435
2009-07-10,1.086,-0.158558692,-0.7,0.15,0.015467
2009-07-13,1.082,-0.158558692,-0.7,0.15,0.020193
2009-07-14,1.0887,-0.158558692,-0.7,0.15,0.017462
2009-07-15,1.0747,-0.158558692,-0.7,0.11,0.021076
2009-07-16,1.0736,-0.158558692,-0.7,0.15,0.020487
2009-07-17,1.0776,-0.158558692,-0.7,0.15,0.020272
2009-07-20,1.069,-0.158558692,-0.7,0.15,0.018849
2009-07-21,1.068,-0.158558692,-0.7,0.16,0.01808
2009-07-22,1.0668,-0.158558692,-0.7,0.15,0.02232
2009-07-23,1.0736,-0.158558692,-0.7,0.15,0.021556
2009-07-24,1.0717,-0.158558692,-0.7,0.15,0.024558
2009-07-27,1.0699,-0.158558692,-0.7,0.15,0.017027
2009-07-28,1.0766,-0.158558692,-0.7,0.14,0.018201
2009-07-29,1.0896,-0.158558692,-0.7,0.14,0.016436
2009-07-30,1.0868,-0.158558692,-0.7,0.14,0.016136
2009-07-31,1.0681,-0.158558692,-0.7,0.14,0.016977
2009-08-03,1.0595,0.224285004,0.1,0.15,0.018115
2009-08-04,1.0591,0.224285004,0.1,0.15,0.017255
2009-08-05,1.0612,0.224285004,0.1,0.15,0.017858
2009-08-06,1.0636,0.224285004,0.1,0.15,0.018745
2009-08-07,1.0813,0.224285004,0.1,0.14,0.017098
2009-08-10,1.0855,0.224285004,0.1,0.15,0.017802
2009-08-11,1.0817,0.224285004,0.1,0.14,0.015727
2009-08-12,1.0756,0.224285004,0.1,0.14,0.016773
2009-08-13,1.0706,0.224285004,0.1,0.1,0.018873
2009-08-14,1.0715,0.224285004,0.1,0.1,0.015175
2009-08-17,1.0762,0.224285004,0.1,0.11,0.015406
2009-08-18,1.0733,0.224285004,0.1,0.14,0.016315
2009-08-19,1.0642,0.224285004,0.1,0.1,0.016019
2009-08-20,1.0626,0.224285004,0.1,0.11,0.016027
2009-08-21,1.0579,0.224285004,0.1,0.11,0.015783
2009-08-24,1.0618,0.224285004,0.1,0.11,0.017795
2009-08-25,1.0621,0.224285004,0.1,0.12,0.016305
2009-08-26,1.0687,0.224285004,0.1,0.11,0.015086
2009-08-27,1.057,0.224285004,0.1,0.11,0.014354
2009-08-28,1.0597,0.224285004,0.1,0.11,0.015825
2009-08-31,1.0581,0.224285004,0.1,0.11,0.018446
2009-09-01,1.0661,0.062548069,0.0,0.08,0.017759
2009-09-02,1.0602,0.062548069,0.0,0.09,0.017723
2009-09-03,1.062,0.062548069,0.0,0.09,0.01754
2009-09-04,1.0602,0.062548069,0.0,0.09,0.018912
2009-09-07,1.0599,0.062548069,0.0,0.09,0.01728
2009-09-08,1.0456,0.062548069,0.0,0.1,0.019646
2009-09-09,1.0415,0.062548069,0.0,0.09,0.033668
2009-09-10,1.0384,0.062548069,0.0,0.08,0.017655
2009-09-11,1.0369,0.062548069,0.0,0.08,0.016006
2009-09-14,1.0323,0.062548069,0.0,0.08,0.018008
2009-09-15,1.0337,0.062548069,0.0,0.05,0.015395
2009-09-16,1.032,0.062548069,0.0,0.03,0.018271
2009-09-17,1.0288,0.062548069,0.0,0.03,0.019495
2009-09-18,1.0278,0.062548069,0.0,0.03,0.017136
2009-09-21,1.0318,0.062548069,0.0,0.05,0.02766
2009-09-22,1.022,0.062548069,0.0,0.05,0.031165
2009-09-23,1.0268,0.062548069,0.0,0.05,0.028962
2009-09-24,1.0296,0.062548069,0.0,0.03,0.015551
2009-09-25,1.0251,0.062548069,0.0,0.03,0.015253
2009-09-28,1.0324,0.062548069,0.0,0.03,0.023518
2009-09-29,1.0354,0.062548069,0.0,0.07,0.026494
2009-09-30,1.0346,0.062548069,0.0,0.06,0.024256
2009-10-01,1.0423,0.096310119,0.6,0.03,0.01895
2009-10-02,1.0344,0.096310119,0.6,0.04,0.019586
2009-10-05,1.0312,0.096310119,0.6,0.04,0.02023
2009-10-06,1.0268,0.096310119,0.6,0.05,0.01782
2009-10-07,1.0314,0.096310119,0.6,0.06,0.018941
2009-10-08,1.0274,0.096310119,0.6,0.03,0.019168
2009-10-09,1.0316,0.096310119,0.6,0.04,0.018108
2009-10-12,1.0256,0.096310119,0.6,0.04,0.019457
2009-10-13,1.022,0.096310119,0.6,0.04,0.017552
2009-10-14,1.0142,0.096310119,0.6,0.05,0.02015
2009-10-15,1.0138,0.096310119,0.6,0.06,0.018715
2009-10-16,1.018,0.096310119,0.6,0.06,0.017014
2009-10-19,1.0114,0.096310119,0.6,0.06,0.017951
2009-10-20,1.0122,0.096310119,0.6,0.05,0.016657
2009-10-21,1.0062,0.096310119,0.6,0.05,0.014063
2009-10-22,1.004,0.096310119,0.6,0.02,0.014846
2009-10-23,1.0083,0.096310119,0.6,0.02,0.018605
2009-10-26,1.0188,0.096310119,0.6,0.04,0.015409
2009-10-27,1.0208,0.096310119,0.6,0.05,0.017269
2009-10-28,1.0262,0.096310119,0.6,0.04,0.017995
2009-10-29,1.0181,0.096310119,0.6,0.02,0.018167
2009-10-30,1.0265,0.096310119,0.6,0.01,0.045043
2009-11-02,1.0219,0.070775337,0.2,0.03,0.019964
2009-11-03,1.0255,0.070775337,0.2,0.04,0.021645
2009-11-04,1.0155,0.070775337,0.2,0.05,0.022891
2009-11-05,1.0159,0.070775337,0.2,0.06,0.028134
2009-11-06,1.017,0.070775337,0.2,0.06,0.027633
2009-11-09,1.0072,0.070775337,0.2,0.06,0.033007
2009-11-10,1.0073,0.070775337,0.2,0.06,0.030364
2009-11-11,1.0079,0.070775337,0.2,0.06,0.02952
2009-11-12,1.0165,0.070775337,0.2,0.06,0.02888
2009-11-13,1.0124,0.070775337,0.2,0.05,0.025476
2009-11-16,1.007,0.070775337,0.2,0.05,0.026204
2009-11-17,1.0158,0.070775337,0.2,0.05,0.028222
2009-11-18,1.0101,0.070775337,0.2,0.04,0.021926
2009-11-19,1.0133,0.070775337,0.2,0.03,0.022416
2009-11-20,1.0166,0.070775337,0.2,0.04,0.022015
2009-11-23,1.0098,0.070775337,0.2,0.05,0.020846
2009-11-24,1.0084,0.070775337,0.2,0.06,0.019453
2009-11-25,0.997,0.070775337,0.2,0.07,0.023346
2009-11-26,1.0049,0.070775337,0.2,0.07,0.022605
2009-11-27,1.0053,0.070775337,0.2,0.06,0.025076
2009-11-30,1.0031,0.070775337,0.2,0.08,0.043573
2009-12-01,0.9988,-0.176119817,-0.2,0.09,0.024332
2009-12-02,1.0005,-0.176119817,-0.2,0.08,0.021746
2009-12-03,0.9999,-0.176119817,-0.2,0.09,0.026296
2009-12-04,1.0164,-0.176119817,-0.2,0.08,0.029694
2009-12-07,1.0184,-0.176119817,-0.2,0.07,0.034501
2009-12-08,1.0278,-0.176119817,-0.2,0.02,0.038678
2009-12-09,1.0258,-0.176119817,-0.2,0.01,0.032737
2009-12-10,1.0258,-0.176119817,-0.2,0.01,0.033119
2009-12-11,1.0351,-0.176119817,-0.2,0.01,0.028708
2009-12-14,1.0314,-0.176119817,-0.2,0.02,0.028479
2009-12-15,1.0399,-0.176119817,-0.2,0.02,0.032141
2009-12-16,1.039,-0.176119817,-0.2,0.02,0.026922
2009-12-17,1.0464,-0.176119817,-0.2,0.01,0.02139
2009-12-18,1.0429,-0.176119817,-0.2,0.01,0.0153
2009-12-21,1.0454,-0.176119817,-0.2,0.01,0.016104
2009-12-22,1.0481,-0.176119817,-0.2,0.01,0.029696
2009-12-23,1.039,-0.176119817,-0.2,0.01,0.025956
2009-12-24,1.0369,-0.176119817,-0.2,0.02,0.037368
2009-12-25,1.0342,-0.176119817,-0.2,0.02,0.037368
2009-12-28,1.0354,-0.176119817,-0.2,0.03,0.030779
2009-12-29,1.0375,-0.176119817,-0.2,0.02,0.037941
2009-12-30,1.0361,-0.176119817,-0.2,0.02,0.035466
2009-12-31,1.0342,-0.176119817,-0.2,0.04,0.031984
2010-01-01,1.0339,0.341747357,-0.1,0.04,0.031984
2010-01-04,1.0291,0.341747357,-0.1,0.05,0.027404
2010-01-05,1.0337,0.341747357,-0.1,0.03,0.028465
2010-01-06,1.0276,0.341747357,-0.1,0.03,0.024272
2010-01-07,1.0336,0.341747357,-0.1,0.02,0.024535
2010-01-08,1.0236,0.341747357,-0.1,0.02,0.027789
2010-01-11,1.0167,0.341747357,-0.1,0.01,0.026049
2010-01-12,1.0188,0.341747357,-0.1,0.02,0.025652
2010-01-13,1.0176,0.341747357,-0.1,0.02,0.024093
2010-01-14,1.0186,0.341747357,-0.1,0.02,0.028185
2010-01-15,1.0249,0.341747357,-0.1,0.03,0.028636
2010-01-18,1.0236,0.341747357,-0.1,0.03,0.032332
2010-01-19,1.0326,0.341747357,-0.1,0.03,0.032861
2010-01-20,1.0436,0.341747357,-0.1,0.03,0.030699
2010-01-21,1.0416,0.341747357,-0.1,0.02,0.022938
2010-01-22,1.0418,0.341747357,-0.1,0.02,0.022364
2010-01-25,1.04,0.341747357,-0.1,0.02,0.021534
2010-01-26,1.0459,0.341747357,-0.1,0.02,0.020706
2010-01-27,1.0497,0.341747357,-0.1,0.01,0.019273
2010-01-28,1.0518,0.341747357,-0.1,0.01,0.022343
2010-01-29,1.0608,0.341747357,-0.1,0.02,0.027068
2010-02-01,1.0564,0.024920738,0.1,0.05,0.02446
2010-02-02,1.0547,0.024920738,0.1,0.04,0.021828
2010-02-03,1.0581,0.024920738,0.1,0.05,0.019053
2010-02-04,1.0656,0.024920738,0.1,0.04,0.02017
2010-02-05,1.0722,0.024920738,0.1,0.03,0.019566
2010-02-08,1.0728,0.024920738,0.1,0.04,0.021193
2010-02-09,1.0652,0.024920738,0.1,0.05,0.028122
2010-02-10,1.0664,0.024920738,0.1,0.06,0.023661
2010-02-11,1.0707,0.024920738,0.1,0.05,0.029159
2010-02-12,1.0751,0.024920738,0.1,0.04,0.026787
2010-02-15,1.077,0.024920738,0.1,0.04,0.031129
2010-02-16,1.0658,0.024920738,0.1,0.04,0.024944
2010-02-17,1.07758,0.024920738,0.1,0.07,0.024504
2010-02-18,1.0877,0.024920738,0.1,0.07,0.024952
2010-02-19,1.0758,0.024920738,0.1,0.06,0.019999
2010-02-22,1.0755,0.024920738,0.1,0.06,0.019807
2010-02-23,1.0822,0.024920738,0.1,0.08,0.026054
2010-02-24,1.0808,0.024920738,0.1,0.08,0.024971
2010-02-25,1.0811,0.024920738,0.1,0.09,0.026807
2010-02-26,1.0733,0.024920738,0.1,0.09,0.037635
2010-03-01,1.079,0.410628354,0.1,0.09,0.02667
2010-03-02,1.0741,0.410628354,0.1,0.09,0.024043
2010-03-03,1.0675,0.410628354,0.1,0.09,0.033688
2010-03-04,1.077,0.410628354,0.1,0.09,0.025656
2010-03-05,1.0751,0.410628354,0.1,0.11,0.025697
2010-03-08,1.074,0.410628354,0.1,0.11,0.042517
2010-03-09,1.0743,0.410628354,0.1,0.12,0.028433
2010-03-10,1.0705,0.410628354,0.1,0.12,0.026692
2010-03-11,1.0682,0.410628354,0.1,0.12,0.021837
2010-03-12,1.0567,0.410628354,0.1,0.1,0.01978
2010-03-15,1.0615,0.410628354,0.1,0.12,0.025511
2010-03-16,1.0551,0.410628354,0.1,0.14,0.022715
2010-03-17,1.0542,0.410628354,0.1,0.13,0.021
2010-03-18,1.057,0.410628354,0.1,0.14,0.021008
2010-03-19,1.0604,0.410628354,0.1,0.13,0.020745
2010-03-22,1.05757,0.410628354,0.1,0.13,0.020093
2010-03-23,1.0571,0.410628354,0.1,0.11,0.021479
2010-03-24,1.0717,0.410628354,0.1,0.12,0.019708
2010-03-25,1.0716,0.410628354,0.1,0.12,0.020029
2010-03-26,1.0647,0.410628354,0.1,0.11,0.019531
2010-03-29,1.0624,0.410628354,0.1,0.11,0.02431
2010-03-30,1.0658,0.410628354,0.1,0.13,0.020078
2010-03-31,1.05366,0.410628354,0.1,0.15,0.052509
2010-04-01,1.05445,0.173688491,0.9,0.16,0.026173
2010-04-02,1.061,0.173688491,0.9,0.15,0.026173
2010-04-05,1.0622,0.173688491,0.9,0.16,0.026173
2010-04-06,1.06864,0.173688491,0.9,0.17,0.024274
2010-04-07,1.0733,0.173688491,0.9,0.16,0.026858
2010-04-08,1.07315,0.173688491,0.9,0.16,0.024342
2010-04-09,1.0662,0.173688491,0.9,0.16,0.021374
2010-04-12,1.0594,0.173688491,0.9,0.15,0.022121
2010-04-13,1.0544,0.173688491,0.9,0.15,0.020335
2010-04-14,1.05136,0.173688491,0.9,0.15,0.025296
2010-04-15,1.0564,0.173688491,0.9,0.16,0.021844
2010-04-16,1.0613,0.173688491,0.9,0.15,0.021754
2010-04-19,1.0629,0.173688491,0.9,0.15,0.020481
2010-04-20,1.0683,0.173688491,0.9,0.14,0.022601
2010-04-21,1.07,0.173688491,0.9,0.14,0.022848
2010-04-22,1.0798,0.173688491,0.9,0.15,0.023614
2010-04-23,1.0719,0.173688491,0.9,0.14,0.023145
2010-04-26,1.07111,0.173688491,0.9,0.14,0.017517
2010-04-27,1.08774,0.173688491,0.9,0.14,0.01887
2010-04-28,1.0848,0.173688491,0.9,0.14,0.020422
2010-04-29,1.0817,0.173688491,0.9,0.15,0.018144
2010-04-30,1.0756,0.173688491,0.9,0.14,0.027666
2010-05-03,1.0854,0.077519735,-0.1,0.14,0.019542
2010-05-04,1.10483,0.077519735,-0.1,0.15,0.017298
2010-05-05,1.1178,0.077519735,-0.1,0.14,0.016627
2010-05-06,1.1137,0.077519735,-0.1,0.06,0.015382
2010-05-07,1.11,0.077519735,-0.1,0.08,0.013011
2010-05-10,1.1095,0.077519735,-0.1,0.13,0.012515
2010-05-11,1.11165,0.077519735,-0.1,0.15,0.010063
2010-05-12,1.1101,0.077519735,-0.1,0.16,0.012044
2010-05-13,1.1172,0.077519735,-0.1,0.15,0.012044
2010-05-14,1.1332,0.077519735,-0.1,0.15,0.01
2010-05-17,1.13169,0.077519735,-0.1,0.16,0.014884
2010-05-18,1.1498,0.077519735,-0.1,0.17,0.012924
2010-05-19,1.15232,0.077519735,-0.1,0.17,0.014465
2010-05-20,1.15,0.077519735,-0.1,0.17,0.014994
2010-05-21,1.1479,0.077519735,-0.1,0.17,0.037977
2010-05-24,1.15918,0.077519735,-0.1,0.16,0.037977
2010-05-25,1.1572,0.077519735,-0.1,0.16,0.015032
2010-05-26,1.1599,0.077519735,-0.1,0.16,0.014361
2010-05-27,1.153,0.077519735,-0.1,0.16,0.014851
2010-05-28,1.1591,0.077519735,-0.1,0.15,0.011045
2010-05-31,1.1563,0.077519735,-0.1,0.15,0.016089
2010-06-01,1.1555,-0.097626708,-0.4,0.14,0.014386
2010-06-02,1.1552,-0.097626708,-0.4,0.13,0.014781
2010-06-03,1.1561,-0.097626708,-0.4,0.13,0.014365
2010-06-04,1.1621,-0.097626708,-0.4,0.12,0.011517
2010-06-07,1.1627,-0.097626708,-0.4,0.1,0.016092
2010-06-08,1.1524,-0.097626708,-0.4,0.1,0.01564
2010-06-09,1.14788,-0.097626708,-0.4,0.08,0.01605
2010-06-10,1.14328,-0.097626708,-0.4,0.06,0.016067
2010-06-11,1.1489,-0.097626708,-0.4,0.04,0.016125
2010-06-14,1.14276,-0.097626708,-0.4,0.02,0.019228
2010-06-15,1.1338,-0.097626708,-0.4,0.03,0.020242
2010-06-16,1.1306,-0.097626708,-0.4,0.06,0.029251
2010-06-17,1.1115,-0.097626708,-0.4,0.05,0.041966
2010-06-18,1.108,-0.097626708,-0.4,0.04,0.031804
2010-06-21,1.1105,-0.097626708,-0.4,0.05,0.029372
2010-06-22,1.1074,-0.097626708,-0.4,0.08,0.040419
2010-06-23,1.1045,-0.097626708,-0.4,0.07,0.056387
2010-06-24,1.1016,-0.097626708,-0.4,0.07,0.065115
2010-06-25,1.0924,-0.097626708,-0.4,0.05,0.064047
2010-06-28,1.0871,-0.097626708,-0.4,0.07,0.075606
2010-06-29,1.08199,-0.097626708,-0.4,0.09,0.061809
2010-06-30,1.0778,-0.097626708,-0.4,0.17,0.059386
2010-07-01,1.0608,0.021104306,-0.7,0.16,0.055037
2010-07-02,1.0618,0.021104306,-0.7,0.16,0.026846
2010-07-05,1.0638,0.021104306,-0.7,0.16,0.020293
2010-07-06,1.0597,0.021104306,-0.7,0.17,0.021799
2010-07-07,1.052,0.021104306,-0.7,0.17,0.022714
2010-07-08,1.0496,0.021104306,-0.7,0.17,0.023553
2010-07-09,1.0579,0.021104306,-0.7,0.16,0.043958
2010-07-12,1.06106,0.021104306,-0.7,0.16,0.057332
2010-07-13,1.0545,0.021104306,-0.7,0.16,0.057967
2010-07-14,1.052,0.021104306,-0.7,0.16,0.047337
2010-07-15,1.042,0.021104306,-0.7,0.16,0.040105
2010-07-16,1.0503,0.021104306,-0.7,0.14,0.043513
2010-07-19,1.055,0.021104306,-0.7,0.15,0.058143
2010-07-20,1.0516,0.021104306,-0.7,0.16,0.110901
2010-07-21,1.0501,0.021104306,-0.7,0.16,0.137652
2010-07-22,1.0423,0.021104306,-0.7,0.15,0.086276
2010-07-23,1.0531,0.021104306,-0.7,0.15,0.047144
2010-07-26,1.04851,0.021104306,-0.7,0.15,0.035204
2010-07-27,1.0607,0.021104306,-0.7,0.16,0.037081
2010-07-28,1.0568,0.021104306,-0.7,0.15,0.05247
2010-07-29,1.0401,0.021104306,-0.7,0.15,0.083466
2010-07-30,1.0408,0.021104306,-0.7,0.14,0.079548
2010-08-02,1.0392,0.138066428,0.0,0.14,0.038076
2010-08-03,1.03943,0.138066428,0.0,0.15,0.049366
2010-08-04,1.0394,0.138066428,0.0,0.15,0.044912
2010-08-05,1.0534,0.138066428,0.0,0.15,0.034442
2010-08-06,1.046,0.138066428,0.0,0.14,0.032938
2010-08-09,1.0379,0.138066428,0.0,0.14,0.030811
2010-08-10,1.0482,0.138066428,0.0,0.15,0.021576
2010-08-11,1.0477,0.138066428,0.0,0.15,0.02097
2010-08-12,1.05978,0.138066428,0.0,0.15,0.024963
2010-08-13,1.0498,0.138066428,0.0,0.14,0.020985
2010-08-16,1.05034,0.138066428,0.0,0.15,0.03355
2010-08-17,1.0394,0.138066428,0.0,0.16,0.024438
2010-08-18,1.04361,0.138066428,0.0,0.16,0.022274
2010-08-19,1.0423,0.138066428,0.0,0.16,0.025249
2010-08-20,1.0325,0.138066428,0.0,0.15,0.026244
2010-08-23,1.03521,0.138066428,0.0,0.15,0.035473
2010-08-24,1.0413,0.138066428,0.0,0.17,0.03355
2010-08-25,1.0317,0.138066428,0.0,0.17,0.040704
2010-08-26,1.0293,0.138066428,0.0,0.17,0.036256
2010-08-27,1.0244,0.138066428,0.0,0.17,0.052678
2010-08-30,1.0286,0.138066428,0.0,0.16,0.162761
2010-08-31,1.02514,0.138066428,0.0,0.16,0.318768
2010-09-01,1.0143,0.058173623,0.0,0.16,0.100329
2010-09-02,1.01496,0.058173623,0.0,0.15,0.066494
2010-09-03,1.0128,0.058173623,0.0,0.15,0.064391
2010-09-06,1.0163,0.058173623,0.0,0.15,0.12643
2010-09-07,1.0103,0.058173623,0.0,0.13,0.087763
2010-09-08,1.011,0.058173623,0.0,0.1,0.092384
2010-09-09,1.011,0.058173623,0.0,0.1,0.076961
2010-09-10,1.0152,0.058173623,0.0,0.1,0.086367
2010-09-13,1.01964,0.058173623,0.0,0.1,0.080951
2010-09-14,1.0079,0.058173623,0.0,0.11,0.067976
2010-09-15,0.9954,0.058173623,0.0,0.11,0.064743
2010-09-16,1.00209,0.058173623,0.0,0.12,0.06152
2010-09-17,1.01544,0.058173623,0.0,0.12,0.058256
2010-09-20,1.00945,0.058173623,0.0,0.12,0.056617
2010-09-21,1.0047,0.058173623,0.0,0.12,0.056722
2010-09-22,0.9972,0.058173623,0.0,0.12,0.062335
2010-09-23,0.9866,0.058173623,0.0,0.13,0.084889
2010-09-24,0.9853,0.058173623,0.0,0.09,0.058449
2010-09-27,0.98457,0.058173623,0.0,0.08,0.045449
2010-09-28,0.9856,0.058173623,0.0,0.08,0.052681
2010-09-29,0.9763,0.058173623,0.0,0.12,0.048923
2010-09-30,0.9767,0.058173623,0.0,0.14,0.093595
2010-10-01,0.9839,0.124519889,0.5,0.15,0.068017
2010-10-04,0.976,0.124519889,0.5,0.15,0.043705
2010-10-05,0.9716,0.124519889,0.5,0.14,0.039342
2010-10-06,0.966,0.124519889,0.5,0.14,0.048144
2010-10-07,0.9621,0.124519889,0.5,0.15,0.051456
2010-10-08,0.9656,0.124519889,0.5,0.14,0.050163
2010-10-11,0.96158,0.124519889,0.5,0.14,0.045185
2010-10-12,0.9642,0.124519889,0.5,0.14,0.035963
2010-10-13,0.95718,0.124519889,0.5,0.14,0.035939
2010-10-14,0.9578,0.124519889,0.5,0.15,0.037836
2010-10-15,0.95301,0.124519889,0.5,0.14,0.039139
2010-10-18,0.95841,0.124519889,0.5,0.14,0.031019
2010-10-19,0.95891,0.124519889,0.5,0.14,0.027958
2010-10-20,0.9707,0.124519889,0.5,0.14,0.022981
